date,latitude,longitude,o3,pm25,pm10,no2,so2,co,nh3
15/7/2020,19.0101,72.8945,115.69,23.31,47.32,94.8,229.36,23.53,80.2
15/7/2020,19.0235,72.892,94.06,25.83,36.67,168.8,91.97,19.36,22.93
15/7/2020,19.0134,72.9023,56.94,27.9,32.19,268.48,149.12,33.01,51.82
15/7/2020,19.0223,72.8956,118.96,24.47,45.05,121.46,153.77,9.45,12.05
15/7/2020,19.0263,72.8911,86.93,23.17,28.1,198.9,228.32,20.46,55.68
15/7/2020,19.0408,72.8864,45.62,25.44,31.83,165.21,64.15,9.62,40.47
16/7/2020,19.0645,72.9075,15.45,3.84,9.0,37.0,43.95,2.29,13.42
16/7/2020,19.0671,72.8929,35.65,10.41,15.43,27.45,20.21,5.8,26.03
16/7/2020,19.0518,72.8819,98.54,40.04,67.49,191.89,171.6,23.0,16.93
16/7/2020,19.0384,72.9122,43.33,16.74,12.03,41.97,36.32,10.08,4.32
16/7/2020,19.0641,72.9238,31.24,20.37,25.24,77.76,34.06,9.45,20.57
16/7/2020,19.0683,72.9252,58.9,22.65,25.79,183.07,145.57,11.14,38.97
16/7/2020,19.0441,72.9069,36.68,11.47,10.92,50.2,25.75,3.14,20.95
16/7/2020,19.031,72.9258,40.92,6.38,12.5,47.1,41.63,6.57,22.27
16/7/2020,19.0212,72.8991,39.43,38.91,22.98,122.92,165.88,6.88,75.42
16/7/2020,19.0214,72.9271,46.31,27.41,24.95,67.61,51.38,4.63,12.26
16/7/2020,19.0025,72.8982,55.53,52.04,35.59,174.34,155.73,14.72,65.26
16/7/2020,18.9979,72.9027,114.64,46.2,59.92,188.89,212.17,5.91,13.75
16/7/2020,19.0077,72.9012,104.06,28.58,24.68,179.26,240.16,14.52,70.98
16/7/2020,19.0443,72.9363,32.05,11.01,15.16,49.88,36.19,4.66,14.83
16/7/2020,19.0421,72.9013,6.97,4.3,4.45,34.1,23.53,3.0,16.12
16/7/2020,19.0314,72.9465,15.14,3.02,6.16,41.21,19.74,3.44,8.08
16/7/2020,19.0324,72.8842,43.49,23.34,14.68,71.58,88.85,6.72,7.83
16/7/2020,18.9987,72.901,113.04,47.88,37.03,113.43,320.17,17.51,17.13
16/7/2020,18.999,72.9002,155.74,43.56,57.35,119.61,237.14,33.64,28.98
16/7/2020,18.9984,72.9001,80.51,30.31,32.29,103.46,205.56,8.47,36.75
16/7/2020,18.9979,72.9012,68.86,29.03,52.59,231.51,94.71,7.95,58.87
16/7/2020,19.0027,72.8941,135.47,49.5,63.69,164.27,284.45,32.97,58.2
16/7/2020,19.0037,72.894,86.57,29.92,39.04,145.24,135.31,25.51,57.81
16/7/2020,19.0071,72.8944,61.93,26.11,42.41,110.2,118.4,18.64,42.46
16/7/2020,19.0073,72.8967,57.84,25.88,42.87,84.41,86.44,5.99,14.84
16/7/2020,19.0101,72.8945,114.07,22.4,48.37,94.93,229.54,25.43,81.74
16/7/2020,19.0235,72.892,95.77,23.88,38.12,166.9,90.02,19.27,21.92
16/7/2020,19.0134,72.9023,55.55,27.05,31.94,268.0,148.72,31.51,52.34
16/7/2020,19.0223,72.8956,117.94,24.14,43.92,121.58,153.14,11.14,13.64
16/7/2020,19.0263,72.8911,86.27,22.01,28.57,198.78,228.89,21.59,53.7
16/7/2020,19.0408,72.8864,46.45,23.67,33.27,165.78,62.58,11.6,41.22
17/7/2020,19.0645,72.9075,16.87,4.26,8.06,36.61,45.38,0.41,15.12
17/7/2020,19.0671,72.8929,34.73,9.99,13.6,28.75,21.84,6.85,27.25
17/7/2020,19.0518,72.8819,97.03,41.36,65.93,189.91,171.01,24.08,15.3
17/7/2020,19.0384,72.9122,44.16,17.18,12.83,42.06,35.97,9.54,5.69
17/7/2020,19.0641,72.9238,32.28,18.46,24.63,79.65,32.11,8.13,21.31
17/7/2020,19.0683,72.9252,59.65,23.84,24.73,183.53,144.25,11.41,40.85
17/7/2020,19.0441,72.9069,35.73,11.0,8.99,49.68,26.91,4.04,20.06
17/7/2020,19.031,72.9258,38.96,7.28,14.38,46.76,43.62,4.84,21.41
17/7/2020,19.0212,72.8991,37.94,40.28,24.05,122.64,165.75,6.63,74.58
17/7/2020,19.0214,72.9271,46.44,27.39,23.73,68.43,52.89,5.49,12.29
17/7/2020,19.0025,72.8982,53.74,50.61,36.75,173.14,157.15,15.57,66.39
17/7/2020,18.9979,72.9027,112.88,44.62,59.69,189.57,212.08,7.15,12.74
17/7/2020,19.0077,72.9012,105.8,29.33,24.77,179.76,239.09,16.28,70.59
17/7/2020,19.0443,72.9363,32.14,10.3,16.37,51.17,34.79,5.27,13.45
17/7/2020,19.0421,72.9013,5.24,5.85,5.65,35.86,22.72,3.19,17.7
17/7/2020,19.0314,72.9465,13.48,4.74,5.33,41.94,20.61,2.51,7.25
17/7/2020,19.0324,72.8842,43.56,25.14,12.79,70.33,87.77,8.55,7.29
17/7/2020,18.9987,72.901,112.23,46.63,36.75,114.85,320.66,19.11,15.2
17/7/2020,18.999,72.9002,156.43,44.1,56.6,120.85,236.35,33.71,30.84
17/7/2020,18.9984,72.9001,79.39,28.46,31.31,105.31,207.42,8.97,36.45
17/7/2020,18.9979,72.9012,70.02,30.59,50.74,232.54,94.76,8.76,57.27
17/7/2020,19.0027,72.8941,133.59,48.18,65.56,165.05,284.66,32.06,56.71
17/7/2020,19.0037,72.894,85.05,31.71,39.84,144.02,133.41,26.13,56.1
17/7/2020,19.0071,72.8944,62.83,24.47,41.41,110.53,117.83,17.06,42.53
17/7/2020,19.0073,72.8967,59.33,27.62,42.1,83.3,85.58,6.75,15.86
17/7/2020,19.0101,72.8945,112.48,22.54,46.94,95.89,230.86,24.32,82.55
17/7/2020,19.0235,72.892,95.03,25.08,38.29,165.16,91.64,18.48,21.66
17/7/2020,19.0134,72.9023,55.83,27.98,31.88,268.92,147.9,29.76,50.96
17/7/2020,19.0223,72.8956,119.24,22.31,42.52,122.53,153.02,10.69,11.97
17/7/2020,19.0263,72.8911,84.92,20.47,27.46,200.23,229.5,21.29,54.59
17/7/2020,19.0408,72.8864,45.42,24.82,32.74,166.61,64.46,10.17,42.2
18/7/2020,19.0645,72.9075,17.81,3.65,9.73,38.36,45.86,2.38,15.75
18/7/2020,19.0671,72.8929,33.16,11.34,13.36,26.85,22.92,6.44,28.3
18/7/2020,19.0518,72.8819,95.46,42.14,67.6,191.55,172.32,25.47,15.87
18/7/2020,19.0384,72.9122,46.07,18.06,12.6,41.72,36.36,7.98,6.93
18/7/2020,19.0641,72.9238,33.29,18.36,25.87,78.23,32.94,8.19,19.46
18/7/2020,19.0683,72.9252,58.76,22.68,25.34,181.91,145.39,11.75,42.02
18/7/2020,19.0441,72.9069,33.94,11.76,10.48,49.59,24.95,2.82,18.41
18/7/2020,19.031,72.9258,38.55,6.17,15.35,47.26,42.05,3.42,20.52
18/7/2020,19.0212,72.8991,37.8,38.51,25.01,120.78,164.43,7.3,73.02
18/7/2020,19.0214,72.9271,46.86,27.22,23.46,67.13,53.57,5.2,11.55
18/7/2020,19.0025,72.8982,54.92,51.76,35.78,174.18,156.1,15.04,65.24
18/7/2020,18.9979,72.9027,113.47,42.67,61.26,187.79,210.6,6.04,14.59
18/7/2020,19.0077,72.9012,106.34,28.69,24.18,180.34,240.34,16.31,71.42
18/7/2020,19.0443,72.9363,33.63,9.28,14.83,51.47,32.97,3.63,13.71
18/7/2020,19.0421,72.9013,5.42,6.73,5.11,36.46,21.29,2.0,16.97
18/7/2020,19.0314,72.9465,14.49,3.99,4.01,42.44,21.97,1.17,5.79
18/7/2020,19.0324,72.8842,43.9,23.26,13.49,69.71,89.21,8.72,8.35
18/7/2020,18.9987,72.901,112.56,45.68,36.01,114.6,319.39,20.83,14.65
18/7/2020,18.999,72.9002,154.52,42.92,55.34,122.27,236.95,34.62,30.97
18/7/2020,18.9984,72.9001,79.77,27.71,31.55,105.46,207.3,9.18,37.2
18/7/2020,18.9979,72.9012,70.41,29.18,50.49,231.47,92.99,9.03,57.21
18/7/2020,19.0027,72.8941,134.75,49.48,66.83,165.67,284.86,34.05,56.88
18/7/2020,19.0037,72.894,83.49,32.32,38.21,144.37,132.73,24.32,56.26
18/7/2020,19.0071,72.8944,64.3,25.85,42.82,109.55,116.61,16.07,43.09
18/7/2020,19.0073,72.8967,60.26,26.47,43.26,83.14,86.66,7.16,14.53
18/7/2020,19.0101,72.8945,112.44,24.44,45.44,97.35,231.93,25.26,83.49
18/7/2020,19.0235,72.892,94.58,25.29,36.95,165.64,93.54,18.18,20.31
18/7/2020,19.0134,72.9023,55.73,26.75,30.48,269.29,149.06,28.36,51.31
18/7/2020,19.0223,72.8956,118.39,20.75,41.59,123.54,154.27,9.52,13.76
18/7/2020,19.0263,72.8911,86.76,20.91,27.72,201.54,229.03,22.34,55.67
18/7/2020,19.0408,72.8864,45.3,26.21,30.97,167.9,63.46,10.73,42.88
19/7/2020,19.0645,72.9075,17.67,4.15,8.97,40.0,44.32,1.96,14.12
19/7/2020,19.0671,72.8929,32.07,10.16,11.64,26.7,21.89,6.25,27.59
19/7/2020,19.0518,72.8819,94.17,44.05,66.19,191.64,170.54,24.83,17.2
19/7/2020,19.0384,72.9122,44.46,16.81,12.63,43.56,34.45,5.99,7.77
19/7/2020,19.0641,72.9238,34.63,16.94,25.42,80.09,31.06,7.91,21.12
19/7/2020,19.0683,72.9252,59.09,20.97,24.71,183.28,144.78,9.96,43.29
19/7/2020,19.0441,72.9069,34.02,10.37,10.9,50.02,25.67,2.92,18.29
19/7/2020,19.031,72.9258,40.31,6.78,16.97,45.96,41.99,2.53,20.62
19/7/2020,19.0212,72.8991,36.34,39.43,23.79,121.01,166.03,6.96,74.96
19/7/2020,19.0214,72.9271,46.79,27.05,23.62,66.69,55.56,4.77,10.09
19/7/2020,19.0025,72.8982,55.19,50.54,37.71,175.27,156.06,16.34,64.66
19/7/2020,18.9979,72.9027,115.24,42.3,63.1,189.59,208.81,6.73,13.0
19/7/2020,19.0077,72.9012,105.43,26.79,24.6,180.45,239.03,14.61,71.72
19/7/2020,19.0443,72.9363,31.9,8.53,13.4,52.17,34.21,4.14,14.6
19/7/2020,19.0421,72.9013,6.08,6.7,3.48,34.97,21.42,2.03,16.55
19/7/2020,19.0314,72.9465,15.34,4.14,3.14,42.27,23.77,0.42,5.23
19/7/2020,19.0324,72.8842,45.37,24.47,12.32,68.56,87.44,10.26,7.44
19/7/2020,18.9987,72.901,112.47,45.26,34.72,114.38,317.82,20.68,14.82
19/7/2020,18.999,72.9002,156.28,44.57,53.81,120.5,238.89,35.73,31.65
19/7/2020,18.9984,72.9001,79.32,25.8,32.52,103.96,205.35,9.58,38.16
19/7/2020,18.9979,72.9012,69.16,29.08,49.17,230.17,91.27,10.82,57.58
19/7/2020,19.0027,72.8941,134.93,50.5,67.46,164.36,284.57,32.44,55.91
19/7/2020,19.0037,72.894,82.54,32.65,36.34,144.99,132.55,23.79,56.56
19/7/2020,19.0071,72.8944,65.24,26.31,41.59,107.88,118.19,14.11,41.21
19/7/2020,19.0073,72.8967,58.61,27.54,43.24,81.93,88.63,5.76,14.06
19/7/2020,19.0101,72.8945,111.69,25.28,46.23,99.24,230.14,24.01,84.51
19/7/2020,19.0235,72.892,92.65,27.29,35.43,166.03,92.26,17.86,20.15
19/7/2020,19.0134,72.9023,57.29,25.02,32.09,267.75,149.91,29.14,52.97
19/7/2020,19.0223,72.8956,119.71,21.54,42.12,124.12,155.77,11.19,15.54
19/7/2020,19.0263,72.8911,87.54,22.02,29.12,199.66,230.93,20.55,54.35
19/7/2020,19.0408,72.8864,45.14,27.19,32.55,168.49,64.36,12.49,42.32
20/7/2020,19.0645,72.9075,18.07,4.8,10.0,38.97,44.6,2.06,14.54
20/7/2020,19.0671,72.8929,32.13,9.65,13.63,27.62,20.98,5.52,26.93
20/7/2020,19.0518,72.8819,94.3,45.44,66.36,192.36,172.25,23.66,18.92
20/7/2020,19.0384,72.9122,44.14,18.32,11.6,41.56,32.91,4.1,9.39
20/7/2020,19.0641,72.9238,34.67,15.3,24.82,80.09,31.72,6.72,19.3
20/7/2020,19.0683,72.9252,60.22,20.46,26.32,183.94,146.62,9.01,44.41
20/7/2020,19.0441,72.9069,34.77,11.3,12.35,49.76,25.92,1.62,17.79
20/7/2020,19.031,72.9258,40.39,4.8,15.13,44.71,40.37,4.29,21.79
20/7/2020,19.0212,72.8991,37.36,38.05,23.64,121.63,166.59,5.41,76.11
20/7/2020,19.0214,72.9271,47.14,26.54,22.27,67.45,55.54,5.49,8.6
20/7/2020,19.0025,72.8982,56.14,49.13,37.81,176.57,157.21,17.21,65.52
20/7/2020,18.9979,72.9027,115.24,42.85,61.8,189.93,207.17,6.59,12.15
20/7/2020,19.0077,72.9012,106.58,26.57,25.96,179.21,239.64,15.43,72.63
20/7/2020,19.0443,72.9363,33.68,7.09,12.08,50.51,32.57,3.06,16.53
20/7/2020,19.0421,72.9013,8.0,6.85,5.06,36.18,20.14,2.64,17.97
20/7/2020,19.0314,72.9465,14.21,2.17,5.1,41.49,23.77,1.39,5.46
20/7/2020,19.0324,72.8842,44.74,23.32,12.47,68.75,85.87,11.54,8.5
20/7/2020,18.9987,72.901,110.48,44.43,33.05,112.69,319.61,22.58,13.67
20/7/2020,18.999,72.9002,156.96,44.73,54.02,120.97,237.59,37.29,32.63
20/7/2020,18.9984,72.9001,77.67,27.23,34.05,103.81,206.99,7.89,36.31
20/7/2020,18.9979,72.9012,69.12,29.42,48.35,229.79,93.06,9.8,56.92
20/7/2020,19.0027,72.8941,136.42,49.83,66.43,165.56,284.17,30.59,56.29
20/7/2020,19.0037,72.894,82.86,33.63,36.27,143.94,133.45,24.88,58.41
20/7/2020,19.0071,72.8944,63.49,26.12,40.61,109.0,119.55,14.12,41.46
20/7/2020,19.0073,72.8967,59.51,27.04,41.99,82.56,89.97,7.64,14.04
20/7/2020,19.0101,72.8945,110.17,23.64,46.92,100.21,231.78,25.79,84.59
20/7/2020,19.0235,72.892,94.35,26.57,36.02,167.37,90.54,19.5,20.98
20/7/2020,19.0134,72.9023,59.02,23.35,31.53,267.68,148.39,27.89,52.91
20/7/2020,19.0223,72.8956,118.12,22.78,43.74,122.45,157.11,11.33,14.12
20/7/2020,19.0263,72.8911,89.52,23.94,29.34,201.31,230.46,20.57,53.51
20/7/2020,19.0408,72.8864,45.94,27.25,30.99,168.17,64.15,14.14,43.66
21/7/2020,19.0645,72.9075,17.94,3.61,11.26,38.69,46.35,1.38,14.43
21/7/2020,19.0671,72.8929,30.69,10.09,11.77,26.52,21.46,5.11,28.14
21/7/2020,19.0518,72.8819,94.46,46.6,64.56,191.76,172.65,23.51,19.17
21/7/2020,19.0384,72.9122,45.64,19.93,10.55,39.64,31.79,2.81,9.43
21/7/2020,19.0641,72.9238,36.15,17.14,25.84,81.29,32.44,7.5,18.62
21/7/2020,19.0683,72.9252,60.01,19.57,28.23,185.8,147.23,8.45,42.43
21/7/2020,19.0441,72.9069,35.4,11.35,13.43,48.76,25.16,2.22,17.27
21/7/2020,19.031,72.9258,40.43,6.59,14.29,43.35,41.68,2.38,20.43
21/7/2020,19.0212,72.8991,36.91,37.54,23.55,122.19,165.37,5.39,77.85
21/7/2020,19.0214,72.9271,45.34,24.9,20.47,65.66,55.99,5.26,7.49
21/7/2020,19.0025,72.8982,56.34,50.08,38.79,177.4,155.49,15.79,66.58
21/7/2020,18.9979,72.9027,116.4,44.77,63.75,191.55,205.92,5.1,10.41
21/7/2020,19.0077,72.9012,106.77,26.11,24.79,179.14,240.96,15.43,71.03
21/7/2020,19.0443,72.9363,32.76,7.4,12.58,48.65,33.64,4.23,18.38
21/7/2020,19.0421,72.9013,6.75,5.71,3.54,37.46,19.59,2.14,18.82
21/7/2020,19.0314,72.9465,16.01,2.4,6.98,42.68,24.14,0.92,4.32
21/7/2020,19.0324,72.8842,46.55,24.42,14.05,68.13,85.43,11.57,7.57
21/7/2020,18.9987,72.901,112.29,45.63,33.24,114.1,320.47,24.47,12.42
21/7/2020,18.999,72.9002,155.23,43.8,54.79,119.32,236.29,37.85,33.65
21/7/2020,18.9984,72.9001,79.02,28.48,32.6,104.69,207.19,6.79,37.57
21/7/2020,18.9979,72.9012,68.36,30.25,48.13,229.74,91.31,10.92,57.8
21/7/2020,19.0027,72.8941,137.04,51.49,68.4,167.51,283.87,30.45,57.96
21/7/2020,19.0037,72.894,84.4,32.64,35.42,144.01,131.65,24.52,60.21
21/7/2020,19.0071,72.8944,63.58,24.49,39.59,109.25,119.38,14.84,41.77
21/7/2020,19.0073,72.8967,60.8,26.29,43.24,81.85,89.07,7.15,15.05
21/7/2020,19.0101,72.8945,111.25,22.16,48.74,98.56,230.47,27.47,84.57
21/7/2020,19.0235,72.892,92.89,25.57,34.19,168.83,92.17,19.02,20.42
21/7/2020,19.0134,72.9023,60.84,23.14,32.78,268.21,147.27,28.21,51.08
21/7/2020,19.0223,72.8956,117.57,21.87,43.36,124.38,156.07,11.39,14.77
21/7/2020,19.0263,72.8911,90.1,24.59,28.05,200.35,229.43,19.25,52.5
21/7/2020,19.0408,72.8864,46.5,25.85,29.77,169.79,64.35,14.94,42.21
22/7/2020,19.0645,72.9075,16.69,5.4,10.18,37.6,46.24,0.94,15.81
22/7/2020,19.0671,72.8929,32.61,10.75,11.01,26.01,23.42,6.81,28.14
22/7/2020,19.0518,72.8819,95.73,47.58,63.78,191.81,173.46,23.78,18.14
22/7/2020,19.0384,72.9122,45.86,20.19,10.54,38.79,30.39,4.76,10.27
22/7/2020,19.0641,72.9238,36.4,17.27,26.6,79.37,30.52,7.85,18.74
22/7/2020,19.0683,72.9252,58.77,19.64,27.67,186.43,147.52,7.31,42.17
22/7/2020,19.0441,72.9069,35.24,11.32,12.34,48.69,25.67,3.23,18.11
22/7/2020,19.031,72.9258,38.51,5.23,14.55,42.44,40.3,3.6,18.63
22/7/2020,19.0212,72.8991,37.15,39.41,23.41,122.31,164.09,3.97,78.41
22/7/2020,19.0214,72.9271,44.31,24.09,20.87,65.6,55.6,5.47,6.18
22/7/2020,19.0025,72.8982,57.6,51.82,40.28,176.13,154.26,17.5,66.33
22/7/2020,18.9979,72.9027,116.17,46.55,62.01,191.9,206.5,6.14,11.24
22/7/2020,19.0077,72.9012,107.52,26.0,25.11,177.56,239.68,17.29,70.85
22/7/2020,19.0443,72.9363,32.55,6.14,11.46,50.31,35.36,5.22,19.78
22/7/2020,19.0421,72.9013,7.43,4.14,4.19,36.56,17.81,3.75,17.96
22/7/2020,19.0314,72.9465,16.35,3.52,6.77,42.82,25.02,2.53,6.24
22/7/2020,19.0324,72.8842,48.0,24.37,15.48,69.65,84.87,12.52,7.17
22/7/2020,18.9987,72.901,111.25,45.64,34.1,115.8,319.24,24.34,11.41
22/7/2020,18.999,72.9002,153.54,45.65,55.49,118.05,237.81,35.99,35.3
22/7/2020,18.9984,72.9001,80.7,29.53,31.34,103.67,205.62,7.59,38.18
22/7/2020,18.9979,72.9012,68.61,30.24,49.74,228.49,92.58,11.86,59.48
22/7/2020,19.0027,72.8941,136.25,50.08,67.63,167.09,282.71,30.87,57.3
22/7/2020,19.0037,72.894,85.98,34.06,36.28,142.03,133.47,23.96,59.28
22/7/2020,19.0071,72.8944,64.53,23.7,40.5,111.17,117.96,14.84,39.78
22/7/2020,19.0073,72.8967,60.63,24.82,44.97,82.51,87.1,5.25,14.36
22/7/2020,19.0101,72.8945,110.42,20.56,48.75,99.11,228.93,28.56,86.38
22/7/2020,19.0235,72.892,91.61,24.9,33.09,170.4,92.51,19.35,20.45
22/7/2020,19.0134,72.9023,60.25,23.32,33.39,266.38,147.79,29.66,51.71
22/7/2020,19.0223,72.8956,119.53,23.53,43.55,126.07,154.08,12.0,14.49
22/7/2020,19.0263,72.8911,89.24,26.39,27.42,198.67,230.14,19.7,51.7
22/7/2020,19.0408,72.8864,46.03,25.92,31.52,168.84,65.91,15.7,40.93
23/7/2020,19.0645,72.9075,14.96,3.81,10.38,35.72,46.18,2.72,17.27
23/7/2020,19.0671,72.8929,33.47,11.64,12.29,26.95,23.4,5.96,28.57
23/7/2020,19.0518,72.8819,95.7,46.77,63.21,190.63,172.69,24.85,17.92
23/7/2020,19.0384,72.9122,46.83,19.76,12.25,40.24,32.11,3.89,8.85
23/7/2020,19.0641,72.9238,37.46,17.78,27.64,81.23,32.12,8.43,17.24
23/7/2020,19.0683,72.9252,59.12,20.96,28.0,186.36,149.15,5.74,41.57
23/7/2020,19.0441,72.9069,34.12,10.97,14.05,49.84,24.16,3.69,16.19
23/7/2020,19.031,72.9258,37.27,4.66,14.78,41.91,39.82,3.4,18.3
23/7/2020,19.0212,72.8991,37.73,40.21,24.52,123.39,165.88,4.21,79.02
23/7/2020,19.0214,72.9271,45.56,22.29,22.33,64.24,53.69,7.41,7.01
23/7/2020,19.0025,72.8982,56.52,52.27,39.2,174.13,152.45,16.29,64.66
23/7/2020,18.9979,72.9027,117.52,45.38,61.65,191.97,204.59,5.16,11.18
23/7/2020,19.0077,72.9012,109.05,27.12,27.02,175.95,241.46,16.42,72.63
23/7/2020,19.0443,72.9363,34.1,5.1,9.49,52.06,37.23,6.18,18.41
23/7/2020,19.0421,72.9013,8.71,3.59,4.11,35.49,19.17,2.84,18.09
23/7/2020,19.0314,72.9465,17.72,3.62,5.0,44.42,24.18,2.56,4.33
23/7/2020,19.0324,72.8842,49.38,24.97,14.59,71.32,83.81,14.03,8.06
23/7/2020,18.9987,72.901,112.33,45.94,35.5,114.39,320.2,23.42,11.64
23/7/2020,18.999,72.9002,152.3,47.33,53.79,119.12,238.81,34.62,34.07
23/7/2020,18.9984,72.9001,78.78,28.66,30.85,103.01,207.43,8.08,38.63
23/7/2020,18.9979,72.9012,69.02,30.62,49.84,227.24,91.18,12.1,59.4
23/7/2020,19.0027,72.8941,138.07,50.06,69.2,168.33,280.89,30.43,57.77
23/7/2020,19.0037,72.894,86.64,34.33,37.47,142.41,133.87,23.17,57.62
23/7/2020,19.0071,72.8944,64.07,25.34,38.8,110.96,117.01,14.89,39.02
23/7/2020,19.0073,72.8967,60.11,25.13,43.0,83.24,87.41,5.22,13.0
23/7/2020,19.0101,72.8945,110.69,18.89,48.11,97.85,229.46,29.98,86.54
23/7/2020,19.0235,72.892,92.03,25.4,31.54,171.9,91.37,17.37,19.69
23/7/2020,19.0134,72.9023,58.28,22.87,31.9,265.89,148.6,30.25,49.98
23/7/2020,19.0223,72.8956,118.42,24.16,42.07,127.27,152.7,13.45,14.04
23/7/2020,19.0263,72.8911,91.01,25.14,27.11,196.8,228.35,20.81,51.77
23/7/2020,19.0408,72.8864,44.97,27.45,33.01,169.08,66.42,16.7,41.4
24/7/2020,19.0645,72.9075,14.56,2.55,10.28,35.27,44.83,2.66,18.95
24/7/2020,19.0671,72.8929,33.65,9.75,11.32,28.76,24.98,6.08,29.23
24/7/2020,19.0518,72.8819,94.7,48.73,63.24,188.65,170.7,23.53,19.4
24/7/2020,19.0384,72.9122,45.35,19.6,12.85,41.21,33.95,3.92,8.29
24/7/2020,19.0641,72.9238,39.32,16.47,27.85,79.39,33.98,10.21,17.99
24/7/2020,19.0683,72.9252,57.85,19.6,27.69,187.08,151.0,6.65,40.99
24/7/2020,19.0441,72.9069,35.47,10.16,15.68,50.2,24.16,5.14,16.28
24/7/2020,19.031,72.9258,38.23,5.28,14.54,42.49,39.81,1.96,18.92
24/7/2020,19.0212,72.8991,39.34,42.21,23.78,121.57,165.09,4.63,80.3
24/7/2020,19.0214,72.9271,43.68,22.52,20.82,65.71,53.91,5.69,8.31
24/7/2020,19.0025,72.8982,54.53,53.29,37.31,175.59,151.1,14.86,64.25
24/7/2020,18.9979,72.9027,118.32,46.96,60.84,192.88,203.54,5.76,11.51
24/7/2020,19.0077,72.9012,108.22,26.2,27.35,174.9,242.97,16.05,72.55
24/7/2020,19.0443,72.9363,35.8,6.45,11.01,50.41,39.22,7.41,18.11
24/7/2020,19.0421,72.9013,9.54,2.54,3.57,35.09,17.55,1.59,16.29
24/7/2020,19.0314,72.9465,16.78,3.11,4.95,44.36,22.79,1.45,6.14
24/7/2020,19.0324,72.8842,50.18,25.1,14.16,70.4,82.48,15.43,9.24
24/7/2020,18.9987,72.901,112.93,44.07,37.04,116.13,318.87,22.88,11.59
24/7/2020,18.999,72.9002,151.86,46.82,51.91,118.96,237.13,35.29,32.66
24/7/2020,18.9984,72.9001,80.47,29.95,31.74,101.39,209.1,6.81,40.33
24/7/2020,18.9979,72.9012,70.87,28.66,48.94,229.0,90.14,10.58,57.46
24/7/2020,19.0027,72.8941,137.1,49.6,68.15,169.48,280.07,30.36,59.58
24/7/2020,19.0037,72.894,88.23,35.48,38.87,142.47,132.76,21.99,56.49
24/7/2020,19.0071,72.8944,64.37,25.08,37.77,109.63,117.47,13.85,39.07
24/7/2020,19.0073,72.8967,61.59,24.8,43.47,85.2,87.42,3.75,12.33
24/7/2020,19.0101,72.8945,110.24,20.34,48.71,97.63,229.07,30.7,87.71
24/7/2020,19.0235,72.892,93.27,26.26,29.97,173.82,91.03,16.65,17.78
24/7/2020,19.0134,72.9023,56.9,22.69,32.58,267.12,147.63,30.72,48.37
24/7/2020,19.0223,72.8956,119.82,25.08,43.93,125.28,150.95,12.06,14.41
24/7/2020,19.0263,72.8911,89.96,26.4,28.37,196.74,229.93,21.19,52.51
24/7/2020,19.0408,72.8864,43.75,28.44,34.39,170.63,66.49,15.66,42.39
25/7/2020,19.0645,72.9075,13.23,4.26,10.14,35.14,45.82,2.61,18.9
25/7/2020,19.0671,72.8929,32.49,9.01,12.86,30.69,26.71,5.47,30.66
25/7/2020,19.0518,72.8819,93.64,48.49,64.08,190.39,168.84,22.57,17.99
25/7/2020,19.0384,72.9122,45.05,20.14,13.95,41.17,33.67,4.74,7.18
25/7/2020,19.0641,72.9238,38.43,14.88,26.6,78.01,35.91,11.96,18.56
25/7/2020,19.0683,72.9252,56.73,21.59,27.64,186.13,150.34,6.64,41.31
25/7/2020,19.0441,72.9069,33.67,10.66,15.96,51.07,24.47,5.3,15.01
25/7/2020,19.031,72.9258,39.28,4.07,14.55,43.49,38.89,2.8,19.1
25/7/2020,19.0212,72.8991,39.78,42.08,22.41,120.26,165.4,4.13,78.43
25/7/2020,19.0214,72.9271,41.72,24.15,21.83,65.49,51.92,5.07,9.24
25/7/2020,19.0025,72.8982,55.03,52.4,37.95,176.6,151.12,15.01,65.09
25/7/2020,18.9979,72.9027,117.82,48.39,59.13,193.89,204.99,5.26,11.45
25/7/2020,19.0077,72.9012,106.88,25.01,29.11,173.46,241.84,18.0,73.77
25/7/2020,19.0443,72.9363,36.74,7.68,12.66,48.83,41.22,7.07,20.07
25/7/2020,19.0421,72.9013,8.38,2.52,3.66,33.65,18.09,2.04,16.39
25/7/2020,19.0314,72.9465,16.93,4.51,3.39,42.73,23.7,3.05,4.74
25/7/2020,19.0324,72.8842,51.54,23.33,15.79,70.87,82.2,13.8,9.0
25/7/2020,18.9987,72.901,112.93,42.92,35.97,114.56,318.61,22.88,13.18
25/7/2020,18.999,72.9002,150.77,46.11,52.04,118.12,237.64,36.55,33.07
25/7/2020,18.9984,72.9001,80.94,31.32,32.23,100.53,207.4,5.66,38.9
25/7/2020,18.9979,72.9012,69.86,28.3,48.22,228.85,90.52,9.54,57.03
25/7/2020,19.0027,72.8941,138.83,47.94,67.7,168.73,279.03,31.99,60.68
25/7/2020,19.0037,72.894,90.12,36.83,37.63,144.11,133.95,21.75,58.26
25/7/2020,19.0071,72.8944,64.75,24.56,39.64,110.4,117.73,11.97,39.31
25/7/2020,19.0073,72.8967,62.63,26.25,41.86,87.02,89.42,5.69,11.0
25/7/2020,19.0101,72.8945,108.38,21.07,46.99,99.21,229.49,30.89,87.16
